ModuleGroup,Module,Report,ReportKey,CustomerReportKey,AreaName,ControllerName,ActionName,CloudApplicationKey,CloudApplicationActionKey,Querystring,Description,Note
Shipping,Customer Shipping,Delivery Performance Summary,253,216975,Shipping,DeliveryPerformanceReport,ViewDeliveryPerformanceSummary,5672,19352,,,
Shipping,Customer Shipping,Dock Schedules,2245,,VisionPlex,screen,Index,4010,8323,__actionKey=8323,,
Shipping,Customer Shipping,Dock Scheduling,6196,,VisionPlex,screen,Index,3066,7375,__actionKey=7375,,
Shipping,Customer Shipping,Empty Trucks,1390,,VisionPlex,screen,Index,2961,7270,__actionKey=7270,,
Shipping,Customer Shipping,Expedited Shipments,1377,,VisionPlex,screen,Index,7361,24068,__actionKey=24068,,
Shipping,Customer Shipping,Expedited Shipping,1045,,VisionPlex,screen,Index,2981,7290,__actionKey=7290,,
Shipping,Customer Shipping,Expendable Containers Shipping History,1376,,VisionPlex,screen,Index,3248,7560,__actionKey=7560,,
Shipping,Customer Shipping,Filled Orders By Customer Address,2327,,VisionPlex,screen,Index,1765,6072,__actionKey=6072,,
Shipping,Customer Shipping,Filled Orders By Part,1230,,VisionPlex,screen,Index,1632,5939,__actionKey=5939,,
Shipping,Customer Shipping,Foreign Receipts,1533,,VisionPlex,screen,Index,2030,6337,__actionKey=6337,,
Shipping,Customer Shipping,Freight Cost Summary By Shipper,1494,,VisionPlex,screen,Index,1753,6060,__actionKey=6060,,
Shipping,Customer Shipping,Future Monthly Revenue by Customer,1437,216976,Shipping,monthlyforecast,Index,7438,24278,,,
Shipping,Customer Shipping,Late Shipments,1290,,VisionPlex,screen,Index,7016,23208,__actionKey=23208,,
Shipping,Customer Shipping,Missing Components Report,16316,,VisionPlex,screen,Index,9933,38717,__actionKey=38717,,
Shipping,Customer Shipping,Packaging,461,,VisionPlex,screen,Index,3650,7963,__actionKey=7963,,
Shipping,Customer Shipping,Planned Versus Actual Shippers,1506,,VisionPlex,screen,Index,3021,7330,__actionKey=7330,,
Shipping,Customer Shipping,Release Confirmed Ship Date,909,,VisionPlex,screen,Index,1939,6246,__actionKey=6246,,
Shipping,Customer Shipping,Release Window,1454,,VisionPlex,screen,Index,3652,7965,__actionKey=7965,,
Shipping,Customer Shipping,Revenue by Customer,882,216978,VisionPlex,screen,Index,2786,7095,__actionKey=7095,,
Shipping,Customer Shipping,Revenue by Part,493,,VisionPlex,screen,Index,2594,6903,__actionKey=6903,,
Shipping,Customer Shipping,Revenue Forecast by Part Group,1282,,VisionPlex,screen,Index,3216,7527,__actionKey=7527,,
Shipping,Customer Shipping,Revenue Forecasts,269,,Shipping,RevenueForecastReport,Index,5674,19357,,,
Shipping,Customer Shipping,Revenue Summaries by Account,270,,Shipping,RevenueSummaryByAccountReport,Index,4828,13314,,,
Shipping,Customer Shipping,Revenue Summary by Ship To,395,216977,Shipping,RevenueSummaryByShipToReport,Index,5668,19326,,,
Shipping,Customer Shipping,Scheduled Release Variances,950,,VisionPlex,screen,Index,2238,6545,__actionKey=6545,,
Shipping,Customer Shipping,Ship Dates by Customer Purchase Order,1462,,VisionPlex,screen,Index,3634,7947,__actionKey=7947,,
Shipping,Customer Shipping,Shipment Accums,895,,VisionPlex,screen,Index,6897,22892,__actionKey=22892,,
Shipping,Customer Shipping,Shipment List,1396,,Shipping,ShipmentList,Index,7419,24224,,,
Shipping,Customer Shipping,Shipment Summary By Release Type,1460,,VisionPlex,screen,Index,2739,7048,__actionKey=7048,,
Shipping,Customer Shipping,Shipments by Date Range,1433,,VisionPlex,screen,Index,3367,7679,__actionKey=7679,,
Shipping,Customer Shipping,Shipments By Location,1405,,Shipping,shipmentsbylocation,Index,7424,24239,,,
Shipping,Customer Shipping,Shipped Container Integrity,1283,,VisionPlex,screen,Index,2237,6544,__actionKey=6544,,
Shipping,Customer Shipping,Shipped Containers,1281,,VisionPlex,screen,Index,3599,7912,__actionKey=7912,,
Shipping,Customer Shipping,Shipped Part Price Tracking,951,,VisionPlex,screen,Index,1502,5807,__actionKey=5807,,
Shipping,Customer Shipping,Shipped Pieces by Customer Part,898,216979,VisionPlex,screen,Index,6838,22746,__actionKey=22746,,
Shipping,Customer Shipping,Shipped Release Scheduled Versus Shipped Quantity,1429,,VisionPlex,screen,Index,3118,7428,__actionKey=7428,,
Shipping,Customer Shipping,Shipped Units Daily by Part Group,384,,Shipping,ShippedUnitsDailyByPartGroupReport,Index,4761,12759,,,
Shipping,Customer Shipping,Shipped Weights by Part,1435,,VisionPlex,screen,Index,7390,24284,__actionKey=24284,,
Shipping,Customer Shipping,Shipper Container FIFO Overrides,9405,,VisionPlex,screen,Index,8628,31232,__actionKey=31232,,
Shipping,Customer Shipping,Shipper Container Quality Trace,1284,,VisionPlex,screen,Index,3612,7925,__actionKey=7925,,
Shipping,Customer Shipping,Shipper Container Trace,1590,,Shipping,ShipperTraceReport,Index,7489,24422,,,
Shipping,Customer Shipping,Shipper Details,894,,VisionPlex,screen,Index,2160,6467,__actionKey=6467,,
Shipping,Customer Shipping,Shipper EDI Lot Information,1455,,VisionPlex,screen,Index,2234,6541,__actionKey=6541,,
Shipping,Customer Shipping,Shipper History,1600,216981,VisionPlex,screen,Index,2468,6776,__actionKey=6776,,
Shipping,Customer Shipping,Shipper History Summary by Part Group,1470,216980,Shipping,ShipperHistorySummaryByPartGroup,Index,7451,24306,,,
Shipping,Customer Shipping,Shippers,869,,VisionPlex,screen,Index,2239,6546,__actionKey=6546,,
Shipping,Customer Shipping,Shippers Missing Invoices,1431,216982,VisionPlex,screen,Index,3121,7431,__actionKey=7431,,
Shipping,Customer Shipping,Shipping Backlog,890,,VisionPlex,screen,Index,2068,6375,__actionKey=6375,,
Shipping,Customer Shipping,Shipping History by Part,893,216983,VisionPlex,screen,Index,6857,22785,__actionKey=22785,,
Shipping,Customer Shipping,Shipping History by Part and Shipper,877,,VisionPlex,screen,Index,2947,7256,__actionKey=7256,,
Shipping,Customer Shipping,Shipping History Container Detail,703,216984,VisionPlex,screen,Index,2233,6540,__actionKey=6540,,
Shipping,Customer Shipping,Shipping History Containers by Shelf Date,1375,,VisionPlex,screen,Index,2235,6542,__actionKey=6542,,
Shipping,Customer Shipping,Shipping History Offal By Part,1374,,VisionPlex,screen,Index,2164,6471,__actionKey=6471,,
Shipping,Customer Shipping,Shipping Outlook,1430,,VisionPlex,screen,Index,1912,6219,__actionKey=6219,,
Shipping,Customer Shipping,Shipping Revenue,394,,Shipping,ShippingRevenueReport,Index,4896,13933,,,
Shipping,Customer Shipping,Shipping Revenue by Part,271,,Shipping,ShippingRevenueByPartReport,Index,5690,19417,,,
Shipping,Customer Shipping,Shipping Revenue by Part and Year,272,,Shipping,ShippingRevenueByPartReport,ViewReportShippingRevenueByPartPivotYear,5690,19433,,,
Shipping,Customer Shipping,Shipping Revenue by Part Group,342,216987,Shipping,ShippingRevenueByPartGroupReport,Index,5661,19287,,,
Shipping,Customer Shipping,Transport Modes,925,,VisionPlex,screen,Index,7021,23248,__actionKey=23248,,
Shipping,Customer Shipping,Truck Carrier Information,1458,,VisionPlex,screen,Index,2232,6539,__actionKey=6539,,
Shipping,Customer Shipping,Truck Cube Sizes,1465,,VisionPlex,screen,Index,3934,8247,__actionKey=8247,,
Shipping,Customer Shipping,Truck Export,8177,,VisionPlex,screen,Index,8397,29829,__actionKey=29829,,
Shipping,Customer Shipping,Truck Pick List,1296,,VisionPlex,screen,Index,1994,6301,__actionKey=6301,,
Shipping,Customer Shipping,Truck Ship Error Check,23846,,VisionPlex,screen,Index,10546,43465,__actionKey=43465,,
Shipping,Customer Shipping,Truck Shipping Schedule,2244,,VisionPlex,screen,Index,4024,8337,__actionKey=8337,,
Shipping,Customer Shipping,Truck Weight Planning,1452,,VisionPlex,screen,Index,2018,6325,__actionKey=6325,,
Shipping,Customer Shipping,Unpriced Shippers,1473,,VisionPlex,screen,Index,1452,5757,__actionKey=5757,,
Shipping,Customer Shipping,Visual Shipping Status,1352,,VisionPlex,screen,Index,4055,8368,__actionKey=8368,,
Shipping,Customer Shipping,Where Used Material Requirements,2283,,VisionPlex,screen,Index,1937,6244,__actionKey=6244,,
Shipping,Inter-plant Transfers,Interplant Shipments,1279,216988,VisionPlex,screen,Index,1978,6285,__actionKey=6285,,
Shipping,Inter-plant Transfers,Interplant Shipped Versus Received,393,216989,VisionPlex,screen,Index,1717,6024,__actionKey=6024,,
Shipping,Shipping Labels,Current State HTML Labels Usage Report,10934,,VisionPlex,screen,Index,9037,33129,__actionKey=33129,,
Shipping,Shipping Labels,Pre-Print Part Labels Summary,5933,,VisionPlex,screen,Index,7394,26149,__actionKey=26149,,
Shipping,Subcontract Shipping and Receiving,Overdue From Processor,1336,216985,VisionPlex,screen,Index,3803,8116,__actionKey=8116,,
Shipping,Subcontract Shipping and Receiving,Send to Subcontract Planning Report,1020,216986,VisionPlex,screen,Index,3069,7378,__actionKey=7378,,
Warehouse Management,Directed Putaway,Zone Locations Utilization,1263,,VisionPlex,screen,Index,3143,7454,__actionKey=7454,,
